date,time,weekDay,latitude,longitude,temperature,power
2020-04-16,09:57:00,Thursday,-36.84901400115444,174.7487714758514,20.4,0.99
2020-04-16,09:57:12,Thursday,-36.8491009468911,174.7487505023471,20.3,0.99
2020-04-16,09:57:24,Thursday,-36.84904080307907,174.74877705589023,20.1,0.99
2020-04-16,09:57:36,Thursday,-36.84902914804414,174.74885620073613,20.1,0.99
2020-04-16,09:57:48,Thursday,-36.84904396613818,174.74882229034495,20.0,0.99
2020-04-16,09:58:00,Thursday,-36.84907477674548,174.748732640918,20.2,0.99
2020-04-16,09:58:12,Thursday,-36.84900788655708,174.74866270649795,20.5,0.99
2020-04-16,09:58:24,Thursday,-36.84893528676336,174.74873621878066,20.4,0.99
2020-04-16,09:58:36,Thursday,-36.84891200870132,174.74874759198488,20.4,0.99
2020-04-16,09:58:48,Thursday,-36.848888694216186,174.74865508227327,20.1,0.99
2020-04-16,09:59:00,Thursday,-36.848896394751755,174.7485868205195,20.3,0.99
2020-04-16,09:59:12,Thursday,-36.84893838357526,174.74849045310728,20.2,0.99
2020-04-16,09:59:24,Thursday,-36.84889631418232,174.7485268743377,20.5,0.99
2020-04-16,09:59:36,Thursday,-36.84893845663954,174.7484653976892,20.2,0.99
2020-04-16,09:59:48,Thursday,-36.8489316065016,174.74839976179356,20.2,0.99
2020-04-16,10:00:00,Thursday,-36.84883609953114,174.74835277051895,20.0,0.99
2020-04-16,10:00:12,Thursday,-36.848839014865,174.748431712479,20.5,0.99
2020-04-16,10:00:24,Thursday,-36.84890013920236,174.7485244626825,20.2,0.99
2020-04-16,10:00:36,Thursday,-36.84887749964576,174.74847458808898,20.5,0.99
2020-04-16,10:00:48,Thursday,-36.84885670868075,174.74850633504292,20.2,0.99
2020-04-16,10:01:00,Thursday,-36.84881325290435,174.7485985186787,20.5,0.99
2020-04-16,10:01:12,Thursday,-36.8487395136473,174.74855943540524,20.5,0.99
2020-04-16,10:01:24,Thursday,-36.848784854513276,174.7484681971103,20.5,0.99
2020-04-16,10:01:36,Thursday,-36.84885978310092,174.74839326945383,20.5,0.99
2020-04-16,10:01:48,Thursday,-36.84889023986191,174.74846443871627,20.4,0.99
2020-04-16,10:02:00,Thursday,-36.84887193380654,174.74848138321624,20.4,0.99
2020-04-16,10:02:12,Thursday,-36.84896660862014,174.74842428296319,20.2,0.99
2020-04-16,10:02:24,Thursday,-36.84895934496524,174.74844996057737,20.5,0.99
2020-04-16,10:02:36,Thursday,-36.84895857678014,174.7484318940522,20.4,0.99
2020-04-16,10:02:48,Thursday,-36.84896308902342,174.74846052180385,20.5,0.99
2020-04-16,10:03:00,Thursday,-36.849014783323994,174.74843043903147,20.3,0.99
2020-04-16,10:03:12,Thursday,-36.848925668557236,174.74839660102418,20.2,0.99
2020-04-16,10:03:24,Thursday,-36.84885149852272,174.74841185070076,20.1,0.99
2020-04-16,10:03:36,Thursday,-36.84886304141478,174.74842254809664,20.3,0.99
2020-04-16,10:03:48,Thursday,-36.848929497712824,174.7485147002578,20.1,0.99
2020-04-16,10:04:00,Thursday,-36.84886030057963,174.7484354837705,20.1,0.99
2020-04-16,10:04:12,Thursday,-36.84885797733791,174.74847944310133,20.1,0.99
2020-04-16,10:04:24,Thursday,-36.84889377670136,174.74845816363919,20.4,0.99
2020-04-16,10:04:36,Thursday,-36.8489904913892,174.74852600437592,20.4,0.99
2020-04-16,10:04:48,Thursday,-36.84901589082177,174.74855212037372,20.1,0.99
2020-04-16,10:05:00,Thursday,-36.848995210807885,174.74856697173803,20.1,0.99
2020-04-16,10:05:12,Thursday,-36.84897249436728,174.74852457971068,20.0,0.99
2020-04-16,10:05:24,Thursday,-36.84900996403936,174.7484491808566,20.3,0.99
2020-04-16,10:05:36,Thursday,-36.84893810445055,174.74842393539865,20.4,0.99
2020-04-16,10:05:48,Thursday,-36.8489963628707,174.74843101350532,20.3,0.99
2020-04-16,10:06:00,Thursday,-36.84891995653991,174.74852020368894,20.2,0.99
2020-04-16,10:06:12,Thursday,-36.848943983775754,174.7484390249269,20.3,0.99
2020-04-16,10:06:24,Thursday,-36.84904362027902,174.74853157092133,20.6,0.99
2020-04-16,10:06:36,Thursday,-36.84906566886277,174.74848108248156,20.0,0.99
2020-04-16,10:06:48,Thursday,-36.84916410650573,174.7483969215128,20.2,0.99
2020-04-16,10:07:00,Thursday,-36.84916729878671,174.74839713364207,20.0,0.99
2020-04-16,10:07:12,Thursday,-36.849152976188044,174.74843199326017,20.5,0.99
2020-04-16,10:07:24,Thursday,-36.84909345489303,174.7483621389752,20.4,0.99
2020-04-16,10:07:36,Thursday,-36.84917180430154,174.74839827054558,20.2,0.99
2020-04-16,10:07:48,Thursday,-36.84916991317453,174.7484188883824,20.5,0.99
2020-04-16,10:08:00,Thursday,-36.84916756885104,174.74851798322115,20.0,0.99
2020-04-16,10:08:12,Thursday,-36.84909887897924,174.74845820245,20.1,0.99
2020-04-16,10:08:24,Thursday,-36.848998990123086,174.7484086980249,20.4,0.99
2020-04-16,10:08:36,Thursday,-36.84908669604964,174.74850827915486,20.5,0.99
2020-04-16,10:08:48,Thursday,-36.84908328175988,174.7485241375768,20.5,0.99
2020-04-16,10:09:00,Thursday,-36.84902014928617,174.74859816779318,20.0,0.99
2020-04-16,10:09:12,Thursday,-36.84908960431916,174.74851752647874,20.6,0.99
2020-04-16,10:09:24,Thursday,-36.84902446305956,174.74858339713927,20.4,0.99
2020-04-16,10:09:36,Thursday,-36.849031762652054,174.74865210457068,20.4,0.99
2020-04-16,10:09:48,Thursday,-36.84893687012621,174.7486205635686,20.6,0.99
2020-04-16,10:10:00,Thursday,-36.84894750033456,174.74869763153717,20.5,0.99
2020-04-16,10:10:12,Thursday,-36.84886565403665,174.74867742569364,20.2,0.99
2020-04-16,10:10:24,Thursday,-36.848854163470385,174.74866732105082,20.4,0.99
2020-04-16,10:10:36,Thursday,-36.84876437180082,174.74871127430742,20.1,0.99
2020-04-16,10:10:48,Thursday,-36.84874419861523,174.74865382357737,20.3,0.99
2020-04-16,10:11:00,Thursday,-36.8486606335905,174.74872733696625,20.0,0.99
2020-04-16,10:11:12,Thursday,-36.8486177737081,174.74864279714524,20.0,0.99
2020-04-16,10:11:24,Thursday,-36.848598337849104,174.74854997199355,20.1,0.99
2020-04-16,10:11:36,Thursday,-36.848668260261405,174.7484750405777,20.2,0.99
2020-04-16,10:11:48,Thursday,-36.84873374328448,174.74852492072267,20.2,0.99
2020-04-16,10:12:00,Thursday,-36.84871976508864,174.7485642778868,20.1,0.99
2020-04-16,10:12:12,Thursday,-36.84865672870671,174.74851351553556,20.1,0.99
2020-04-16,10:12:24,Thursday,-36.84874670490974,174.7484379763485,20.3,0.99
2020-04-16,10:12:36,Thursday,-36.84875375788297,174.74850655496263,20.0,0.99
2020-04-16,10:12:48,Thursday,-36.84881777574326,174.7484869434492,20.3,0.99
2020-04-16,10:13:00,Thursday,-36.84887124577505,174.74847113823915,20.2,0.99
2020-04-16,10:13:12,Thursday,-36.848939409497724,174.74845303355391,20.3,0.99
2020-04-16,10:13:24,Thursday,-36.84893546177121,174.74842651211304,20.5,0.99
2020-04-16,10:13:36,Thursday,-36.8489886023982,174.74840899102168,20.1,0.99
2020-04-16,10:13:48,Thursday,-36.848936075237,174.74850069644384,20.0,0.99
2020-04-16,10:14:00,Thursday,-36.849022663382364,174.74842465564174,20.4,0.99
2020-04-16,10:14:12,Thursday,-36.8490616054674,174.74843598353027,20.3,0.99
2020-04-16,10:14:24,Thursday,-36.84909687653206,174.74834407620665,20.1,0.99
2020-04-16,10:14:36,Thursday,-36.84909661707701,174.74830253138495,20.5,0.99
2020-04-16,10:14:48,Thursday,-36.84901814647342,174.74825374989678,20.3,0.99
2020-04-16,10:15:00,Thursday,-36.84901685534923,174.7482998911629,20.3,0.99
2020-04-16,10:15:12,Thursday,-36.84893397454178,174.74831416583095,20.0,0.99
2020-04-16,10:15:24,Thursday,-36.8490064131731,174.7482547095024,20.6,0.99
2020-04-16,10:15:36,Thursday,-36.84891824277851,174.74824878914822,20.2,0.99
2020-04-16,10:15:48,Thursday,-36.848868848016245,174.74815880287667,20.6,0.99
2020-04-16,10:16:00,Thursday,-36.84879798872806,174.748155059609,20.0,0.99
2020-04-16,10:16:12,Thursday,-36.84875824006659,174.74815257586027,20.4,0.99
2020-04-16,10:16:24,Thursday,-36.84869083234316,174.74809374521197,20.6,0.99
2020-04-16,10:16:36,Thursday,-36.848690286927365,174.74812942632312,20.1,0.99
2020-04-16,10:16:48,Thursday,-36.84875932631521,174.74822479563585,20.0,0.99
2020-04-16,10:17:00,Thursday,-36.84882322618158,174.74830860099036,20.5,0.99
2020-04-16,10:17:12,Thursday,-36.84878909217535,174.74825418574844,20.6,0.99
2020-04-16,10:17:24,Thursday,-36.84875003616691,174.74817605748984,20.5,0.99
2020-04-16,10:17:36,Thursday,-36.848773124926176,174.74823645968237,20.1,0.99
2020-04-16,10:17:48,Thursday,-36.84876741047218,174.74824430729765,20.0,0.99
2020-04-16,10:18:00,Thursday,-36.848757167459375,174.74824738898192,20.0,0.99
2020-04-16,10:18:12,Thursday,-36.84871208607455,174.7482445570872,20.1,0.99
2020-04-16,10:18:24,Thursday,-36.84874829669409,174.74817630763096,20.2,0.99
2020-04-16,10:18:36,Thursday,-36.848689026891265,174.74820146104335,20.5,0.99
2020-04-16,10:18:48,Thursday,-36.84878070502231,174.74817526860645,20.1,0.99
2020-04-16,10:19:00,Thursday,-36.848841818896254,174.74818837454356,20.1,0.99
2020-04-16,10:19:12,Thursday,-36.848841935843275,174.7481716848526,20.0,0.99
2020-04-16,10:19:24,Thursday,-36.848907612161256,174.74816413411207,20.1,0.99
2020-04-16,10:19:36,Thursday,-36.8489501026926,174.7482283342355,20.4,0.99
2020-04-16,10:19:48,Thursday,-36.84904598001375,174.74828019450064,20.4,0.99
2020-04-16,10:20:00,Thursday,-36.849009006659244,174.7483128798496,20.3,0.99
2020-04-16,10:20:12,Thursday,-36.84905836574636,174.74825339494456,20.5,0.99
2020-04-16,10:20:24,Thursday,-36.84912410702828,174.74821854244007,20.1,0.99
2020-04-16,10:20:36,Thursday,-36.84909801657179,174.7482821482853,20.0,0.99
2020-04-16,10:20:48,Thursday,-36.84902280255771,174.7483244644584,20.5,0.99
2020-04-16,10:21:00,Thursday,-36.84904921920167,174.74827729392143,20.0,0.99
2020-04-16,10:21:12,Thursday,-36.849019182164845,174.74821091422353,20.6,0.99
2020-04-16,10:21:24,Thursday,-36.849018390381836,174.74827133108963,20.2,0.99
2020-04-16,10:21:36,Thursday,-36.84902446310597,174.74820907173716,20.2,0.99
2020-04-16,10:21:48,Thursday,-36.84907343868441,174.74826882233864,20.6,0.99
2020-04-16,10:22:00,Thursday,-36.84897418025779,174.74834705030483,20.3,0.99
2020-04-16,10:22:12,Thursday,-36.84895600868015,174.74834934953017,20.6,0.99
2020-04-16,10:22:24,Thursday,-36.849020814022076,174.7483625097101,20.4,0.99
2020-04-16,10:22:36,Thursday,-36.84897126227947,174.74829387503985,20.5,0.99
2020-04-16,10:22:48,Thursday,-36.84896194146999,174.74826625535766,20.3,0.99
2020-04-16,10:23:00,Thursday,-36.84904032247085,174.7482310349863,20.2,0.99
2020-04-16,10:23:12,Thursday,-36.848960539434486,174.74820725159083,20.5,0.99
2020-04-16,10:23:24,Thursday,-36.84905359992397,174.74819727817226,20.5,0.99
2020-04-16,10:23:36,Thursday,-36.84899036109274,174.74820269640287,20.3,0.99
2020-04-16,10:23:48,Thursday,-36.84894450811628,174.74826855281717,20.2,0.99
2020-04-16,10:24:00,Thursday,-36.84892502295622,174.74825668352153,20.2,0.99
2020-04-16,10:24:12,Thursday,-36.84894076262493,174.74829234774467,20.2,0.99
2020-04-16,10:24:24,Thursday,-36.849023680428346,174.7482537343304,20.0,0.99
2020-04-16,10:24:36,Thursday,-36.84894456631192,174.74816313220506,20.4,0.99
2020-04-16,10:24:48,Thursday,-36.848915145283456,174.74819903808546,20.3,0.99
2020-04-16,10:25:00,Thursday,-36.848905444078696,174.7481835105109,20.3,0.99
2020-04-16,10:25:12,Thursday,-36.84889829385068,174.7482481810882,20.3,0.99
2020-04-16,10:25:24,Thursday,-36.848976816059924,174.74833748061468,20.1,0.99
2020-04-16,10:25:36,Thursday,-36.848981313480635,174.74828673371943,20.5,0.99
2020-04-16,10:25:48,Thursday,-36.84895013573144,174.74824182702878,20.5,0.99
2020-04-16,10:26:00,Thursday,-36.84890599620067,174.74828954730694,20.3,0.99
2020-04-16,10:26:12,Thursday,-36.849004928537276,174.74831785669764,20.5,0.99
2020-04-16,10:26:24,Thursday,-36.849035917712754,174.74831559681422,20.4,0.99
2020-04-16,10:26:36,Thursday,-36.848981098812786,174.7483469024435,20.3,0.99
2020-04-16,10:26:48,Thursday,-36.84889228393182,174.74836688308557,20.1,0.99
2020-04-16,10:27:00,Thursday,-36.84880356345911,174.7483049465711,20.5,0.99
2020-04-16,10:27:12,Thursday,-36.848770482614015,174.7483730856478,20.2,0.99
2020-04-16,10:27:24,Thursday,-36.84879432582583,174.74845875959352,20.3,0.99
2020-04-16,10:27:36,Thursday,-36.848804338634636,174.7484788397418,20.5,0.99
2020-04-16,10:27:48,Thursday,-36.848743481258246,174.74848391759807,20.0,0.99
2020-04-16,10:28:00,Thursday,-36.848691271163275,174.74843425182166,20.3,0.99
2020-04-16,10:28:12,Thursday,-36.84878451315966,174.7483966827753,20.2,0.99
2020-04-16,10:28:24,Thursday,-36.84883117092239,174.74843163610052,20.3,0.99
2020-04-16,10:28:36,Thursday,-36.84879356434583,174.74838240390596,20.1,0.99
2020-04-16,10:28:48,Thursday,-36.84884538487999,174.74847034171086,20.5,0.99
2020-04-16,10:29:00,Thursday,-36.848755512274344,174.74843054978723,20.3,0.99
2020-04-16,10:29:12,Thursday,-36.848676102530796,174.74836589786852,20.3,0.99
2020-04-16,10:29:24,Thursday,-36.84861278184247,174.7484286743552,20.2,0.99
2020-04-16,10:29:36,Thursday,-36.848610677873324,174.74844631805212,20.1,0.99
2020-04-16,10:29:48,Thursday,-36.84864306184841,174.74841203050607,20.3,0.99
2020-04-16,10:30:00,Thursday,-36.8485545125814,174.74844389797215,20.1,0.99
2020-04-16,10:30:12,Thursday,-36.84857717998782,174.7484985533282,20.5,0.99
2020-04-16,10:30:24,Thursday,-36.84848382028862,174.74854989945695,20.1,0.99
2020-04-16,10:30:36,Thursday,-36.84841914244068,174.748476653185,20.0,0.99
2020-04-16,10:30:48,Thursday,-36.848323765516255,174.74850541737365,20.3,0.99
2020-04-16,10:31:00,Thursday,-36.84833085772627,174.74860456343018,20.4,0.99
2020-04-16,10:31:12,Thursday,-36.848414210181346,174.7486662320898,20.6,0.99
2020-04-16,10:31:24,Thursday,-36.848371651123884,174.7487156849578,20.6,0.99
2020-04-16,10:31:36,Thursday,-36.848374756339695,174.74868657640542,20.3,0.99
2020-04-16,10:31:48,Thursday,-36.84830616558015,174.74872358365894,20.3,0.99
2020-04-16,10:32:00,Thursday,-36.8483468717001,174.74869046794439,20.2,0.99
2020-04-16,10:32:12,Thursday,-36.84841484010098,174.7485952982055,20.4,0.99
2020-04-17,09:30:00,Friday,-36.850265,174.762519,15.5,0.99
2020-04-17,09:30:12,Friday,-36.85024692103087,174.76258562059363,15.5,0.99
2020-04-17,09:30:24,Friday,-36.85022931924344,174.7626151254085,15.6,0.99
2020-04-17,09:30:36,Friday,-36.85029058932169,174.76255244182815,15.6,0.99
2020-04-17,09:30:48,Friday,-36.85037637993106,174.7626229824559,15.1,0.99
2020-04-17,09:31:00,Friday,-36.85040368237547,174.76265887912865,15.6,0.99
2020-04-17,09:31:12,Friday,-36.85041812713147,174.76257918250352,15.5,0.99
2020-04-17,09:31:24,Friday,-36.8504368729881,174.76265137369793,15.3,0.99
2020-04-17,09:31:36,Friday,-36.85041106540318,174.76262129375394,15.2,0.99
2020-04-17,09:31:48,Friday,-36.85049370122817,174.76256154404513,15.2,0.99
2020-04-17,09:32:00,Friday,-36.850468756656625,174.7625331570279,15.1,0.99
2020-04-17,09:32:12,Friday,-36.850410447698465,174.76243508676373,15.5,0.99
2020-04-17,09:32:24,Friday,-36.85047344705779,174.76241638432523,15.4,0.99
2020-04-17,09:32:36,Friday,-36.85049500672717,174.762508018845,15.2,0.99
2020-04-17,09:32:48,Friday,-36.85051368750079,174.76257821953973,15.1,0.99
2020-04-17,09:33:00,Friday,-36.85054895862941,174.76264384430468,15.3,0.99
2020-04-17,09:33:12,Friday,-36.85045050614562,174.76270931222908,15.5,0.99
2020-04-17,09:33:24,Friday,-36.85039082928256,174.76279452404125,15.3,0.99
2020-04-17,09:33:36,Friday,-36.85045334286714,174.762799410507,15.1,0.99
2020-04-17,09:33:48,Friday,-36.85036011805603,174.76283066729627,15.4,0.99
2020-04-17,09:34:00,Friday,-36.850340646041204,174.7628403852444,15.4,0.99
2020-04-17,09:34:12,Friday,-36.85042896344631,174.76289309338696,15.0,0.99
2020-04-17,09:34:24,Friday,-36.85033859076371,174.7628290977842,15.3,0.99
2020-04-17,09:34:36,Friday,-36.85024542368531,174.7628743347576,15.4,0.99
2020-04-17,09:34:48,Friday,-36.85021563458488,174.76294977217387,15.5,0.99
2020-04-17,09:35:00,Friday,-36.85030983472839,174.76296619406523,15.2,0.99
2020-04-17,09:35:12,Friday,-36.85037204855392,174.76301249642987,15.0,0.99
2020-04-17,09:35:24,Friday,-36.85046485988377,174.76305997270754,15.0,0.99
2020-04-17,09:35:36,Friday,-36.850515565698814,174.76311408786538,15.5,0.99
2020-04-17,09:35:48,Friday,-36.85047909489391,174.76318462649033,15.2,0.99
2020-04-17,09:36:00,Friday,-36.85047944915438,174.7631609021015,15.3,0.99
2020-04-17,09:36:12,Friday,-36.85051870882162,174.76319017909887,15.3,0.99
2020-04-17,09:36:24,Friday,-36.85059825608914,174.7631801134317,15.1,0.99
2020-04-17,09:36:36,Friday,-36.85063689116565,174.7631683212462,15.3,0.99
2020-04-17,09:36:48,Friday,-36.85063639278184,174.7630697746907,15.2,0.99
2020-04-17,09:37:00,Friday,-36.85070392982767,174.7630977256839,15.4,0.99
2020-04-17,09:37:12,Friday,-36.850728598750194,174.76317717054656,15.0,0.99
2020-04-17,09:37:24,Friday,-36.85079963585659,174.7631905922298,15.2,0.99
2020-04-17,09:37:36,Friday,-36.85075228510692,174.76320132510162,15.3,0.99
2020-04-17,09:37:48,Friday,-36.85084122343273,174.7631346452015,15.3,0.99
2020-04-17,09:38:00,Friday,-36.850896250771754,174.76316983670975,15.4,0.99
2020-04-17,09:38:12,Friday,-36.850882708508664,174.76312446926457,15.5,0.99
2020-04-17,09:38:24,Friday,-36.85085092632261,174.76304690216068,15.1,0.99
2020-04-17,09:38:36,Friday,-36.85093045232963,174.76314462794872,15.2,0.99
2020-04-17,09:38:48,Friday,-36.85083388983576,174.76311560165496,15.5,0.99
2020-04-17,09:39:00,Friday,-36.85088542884036,174.76321256967597,15.6,0.99
2020-04-17,09:39:12,Friday,-36.850899859768106,174.7632710353987,15.0,0.99
2020-04-17,09:39:24,Friday,-36.85087269476067,174.76330934737538,15.5,0.99
2020-04-17,09:39:36,Friday,-36.850939707471376,174.7632465693755,15.4,0.99
2020-04-17,09:39:48,Friday,-36.85085905117352,174.76317185840236,15.2,0.99
2020-04-17,09:40:00,Friday,-36.85086893398637,174.7631778739178,15.2,0.99
2020-04-17,09:40:12,Friday,-36.85081228860768,174.7631050031362,15.1,0.99
2020-04-17,09:40:24,Friday,-36.850721705771925,174.7630130663342,15.2,0.99
2020-04-17,09:40:36,Friday,-36.85066300115716,174.76299259450136,15.6,0.99
2020-04-17,09:40:48,Friday,-36.85061438756622,174.76307390602193,15.3,0.99
2020-04-17,09:41:00,Friday,-36.85055918234746,174.76301847644316,15.5,0.99
2020-04-17,09:41:12,Friday,-36.85050991893109,174.76298664424758,15.0,0.99
2020-04-17,09:41:24,Friday,-36.85053358669615,174.76294423796207,15.4,0.99
2020-04-17,09:41:36,Friday,-36.85044967166741,174.76295735172772,15.0,0.99
2020-04-17,09:41:48,Friday,-36.85047567768408,174.7629669921171,15.1,0.99
2020-04-17,09:42:00,Friday,-36.85039951389828,174.76303580471534,15.6,0.99
2020-04-17,09:42:12,Friday,-36.85047547738933,174.7630291916764,15.3,0.99
2020-04-17,09:42:24,Friday,-36.85044373171047,174.7629916426504,15.1,0.99
2020-04-17,09:42:36,Friday,-36.850523884495416,174.76295857826398,15.4,0.99
2020-04-17,09:42:48,Friday,-36.850549664302406,174.7629366176723,15.0,0.99
2020-04-17,09:43:00,Friday,-36.85058703316311,174.76295173717438,15.3,0.99
2020-04-17,09:43:12,Friday,-36.850602650728646,174.76296731530462,15.0,0.99
2020-04-17,09:43:24,Friday,-36.85061718756131,174.76299234189224,15.3,0.99
2020-04-17,09:43:36,Friday,-36.8507166017308,174.76301592255916,15.1,0.99
2020-04-17,09:43:48,Friday,-36.85062190354594,174.76301626873035,15.1,0.99
2020-04-17,09:44:00,Friday,-36.850659561154714,174.76305473009023,15.6,0.99
2020-04-17,09:44:12,Friday,-36.85055969743572,174.76315301754238,15.2,0.99
2020-04-17,09:44:24,Friday,-36.85065496236748,174.76306979986353,15.1,0.99
2020-04-17,09:44:36,Friday,-36.850725947451224,174.76309432178803,15.2,0.99
2020-04-17,09:44:48,Friday,-36.85073104211767,174.76315217889416,15.3,0.99
2020-04-17,09:45:00,Friday,-36.8506497054102,174.76325184126816,15.3,0.99
2020-04-17,09:45:12,Friday,-36.85070044584952,174.76335095130432,15.5,0.99
2020-04-17,09:45:24,Friday,-36.850761365360334,174.76325693710854,15.1,0.99
2020-04-17,09:45:36,Friday,-36.85068105633277,174.76323260367897,15.2,0.99
2020-04-17,09:45:48,Friday,-36.85077818946152,174.76332778437833,15.2,0.99
2020-04-17,09:46:00,Friday,-36.85086895601936,174.7633963343807,15.6,0.99
2020-04-17,09:46:12,Friday,-36.85079221958653,174.76340761865248,15.3,0.99
2020-04-17,09:46:24,Friday,-36.85070199207799,174.76333328577095,15.1,0.99
2020-04-17,09:46:36,Friday,-36.85074591488094,174.76325438956098,15.1,0.99
2020-04-17,09:46:48,Friday,-36.850765450422564,174.7631988886702,15.3,0.99
2020-04-17,09:47:00,Friday,-36.85080454871981,174.76320910571437,15.4,0.99
2020-04-17,09:47:12,Friday,-36.85074189715807,174.76328622496706,15.0,0.99
2020-04-17,09:47:24,Friday,-36.850829992553,174.76321004610233,15.2,0.99
2020-04-17,09:47:36,Friday,-36.85091732705021,174.76316379621014,15.1,0.99
2020-04-17,09:47:48,Friday,-36.85091161324961,174.76323411924167,15.5,0.99
2020-04-17,09:48:00,Friday,-36.85094534337413,174.76318983215617,15.5,0.99
2020-04-17,09:48:12,Friday,-36.85088325895451,174.76319908558563,15.5,0.99
2020-04-17,09:48:24,Friday,-36.85097467807153,174.76316972628968,15.4,0.99
2020-04-17,09:48:36,Friday,-36.85090176840451,174.76324918007964,15.1,0.99
2020-04-17,09:48:48,Friday,-36.85095914856707,174.76333823530356,15.6,0.99
2020-04-17,09:49:00,Friday,-36.850873331283054,174.76341636321652,15.5,0.99
2020-04-17,09:49:12,Friday,-36.85095306454407,174.76333143221345,15.3,0.99
2020-04-17,09:49:24,Friday,-36.85100955500266,174.76326713339918,15.5,0.99
2020-04-17,09:49:36,Friday,-36.85109760998636,174.7632669944249,15.1,0.99
2020-04-17,09:49:48,Friday,-36.85101433888214,174.76328117338298,15.5,0.99
2020-04-17,09:50:00,Friday,-36.8510082565207,174.76319493525352,15.3,0.99
2020-04-17,09:50:12,Friday,-36.85110674950081,174.7632460185314,15.5,0.99
2020-04-17,09:50:24,Friday,-36.85113626762897,174.7633316675999,15.3,0.99
2020-04-17,09:50:36,Friday,-36.851164752698715,174.76324647619398,15.5,0.99
2020-04-17,09:50:48,Friday,-36.851109677585654,174.76318890153465,15.1,0.99
2020-04-17,09:51:00,Friday,-36.85113623638494,174.76311839356927,15.2,0.99
2020-04-17,09:51:12,Friday,-36.85108145594704,174.7631314497916,15.5,0.99
2020-04-17,09:51:24,Friday,-36.85109720338718,174.7631644564548,15.2,0.99
2020-04-17,09:51:36,Friday,-36.85109953749141,174.76312599852758,15.4,0.99
2020-04-17,09:51:48,Friday,-36.851132995128054,174.76316785851063,15.4,0.99
2020-04-17,09:52:00,Friday,-36.85103978140993,174.76318741399513,15.6,0.99
2020-04-17,09:52:12,Friday,-36.8510164989113,174.76317313329955,15.0,0.99
2020-04-17,09:52:24,Friday,-36.851110517368255,174.76321597994283,15.4,0.99
2020-04-17,09:52:36,Friday,-36.85115789839277,174.76325304864983,15.3,0.99
2020-04-17,09:52:48,Friday,-36.85123876795592,174.76322236929042,15.5,0.99
2020-04-17,09:53:00,Friday,-36.85128785684906,174.7632506936333,15.3,0.99
2020-04-17,09:53:12,Friday,-36.85121774146299,174.763241558231,15.5,0.99
2020-04-17,09:53:24,Friday,-36.8513137921268,174.7632631956513,15.1,0.99
2020-04-17,09:53:36,Friday,-36.85126049389857,174.76319197357708,15.4,0.99
2020-04-17,09:53:48,Friday,-36.851346193271105,174.76314527604953,15.2,0.99
2020-04-17,09:54:00,Friday,-36.85133531338587,174.7631768538644,15.1,0.99
2020-04-17,09:54:12,Friday,-36.85133959788148,174.76326749879829,15.2,0.99
2020-04-17,09:54:24,Friday,-36.851287254014096,174.76332000515353,15.1,0.99
2020-04-17,09:54:36,Friday,-36.85137904667609,174.76330616182435,15.0,0.99
2020-04-17,09:54:48,Friday,-36.851469655891414,174.76336439753067,15.4,0.99
2020-04-17,09:55:00,Friday,-36.85143747145817,174.76341421931966,15.0,0.99
2020-04-17,09:55:12,Friday,-36.85134782942777,174.76338245199295,15.1,0.99
2020-04-17,09:55:24,Friday,-36.851314599293595,174.76337287647843,15.3,0.99
2020-04-17,09:55:36,Friday,-36.851390423669436,174.76331451022406,15.4,0.99
2020-04-17,09:55:48,Friday,-36.85133210239272,174.76321978354514,15.3,0.99
2020-04-17,09:56:00,Friday,-36.85140400572878,174.76315363288074,15.2,0.99
2020-04-17,09:56:12,Friday,-36.8514514385026,174.76322760001995,15.4,0.99
2020-04-17,09:56:24,Friday,-36.851413205797414,174.76323174361352,15.1,0.99
2020-04-17,09:56:36,Friday,-36.85147759769864,174.7632052399571,15.5,0.99
2020-04-17,09:56:48,Friday,-36.851533960384,174.7632679447256,15.6,0.99
2020-04-17,09:57:00,Friday,-36.85159065599538,174.76325431651057,15.1,0.99
2020-04-17,09:57:12,Friday,-36.85166714088524,174.7632361522774,15.6,0.99
2020-04-17,09:57:24,Friday,-36.85176340655764,174.7631423654305,15.0,0.99
2020-04-17,09:57:36,Friday,-36.85173405381871,174.76314938563334,15.1,0.99
2020-04-17,09:57:48,Friday,-36.85183209281669,174.76323417888523,15.2,0.99
2020-04-17,09:58:00,Friday,-36.85186862936823,174.7632660739749,15.4,0.99
2020-04-17,09:58:12,Friday,-36.85181376552469,174.76317608906493,15.4,0.99
2020-04-17,09:58:24,Friday,-36.851722576966715,174.76315682796542,15.6,0.99
2020-04-17,09:58:36,Friday,-36.851788717014934,174.76322532546752,15.5,0.99
2020-04-17,09:58:48,Friday,-36.85187111249433,174.76331890364662,15.3,0.99
2020-04-17,09:59:00,Friday,-36.85180346241043,174.76336121675774,15.4,0.99
2020-04-17,09:59:12,Friday,-36.851721681332094,174.76327920366015,15.5,0.99
2020-04-17,09:59:24,Friday,-36.85169508930365,174.76333404984328,15.1,0.99
2020-04-17,09:59:36,Friday,-36.851781297824225,174.76329774320925,15.5,0.99
2020-04-17,09:59:48,Friday,-36.85169910761795,174.7633412911575,15.2,0.99
2020-04-17,10:00:00,Friday,-36.85174014515948,174.76326749269154,15.4,0.99
2020-04-17,10:00:12,Friday,-36.85167592338916,174.7632690431658,15.3,0.99
